#,Filename,Lyr #1(nm),Al-Int(c/s),Err(c/s),Back(c/s),Back.Err,Al-At.%,Err(c/s).1,Si-Int(c/s),Err(c/s).2,Back(c/s).1,Back.Err.1,Si-At.%,Err(c/s).3,Ti-Int(c/s),Err(c/s).4,Back(c/s).2,Back.Err.2,Ti-At.%,Err(c/s).5,Ni-Int(c/s),Err(c/s).6,Back(c/s).3,Back.Err.3,Ni-At.%,Err(c/s).7,Comp(c/s),Rayl(c/s),LT(secs),Unnamed: 30,detector_index,sample_index,x,y
136,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_61.txt,472.38699999999994,83.04299999999999,4.169,7.251,0.348,22.494,1.129,2725.723,23.29,6.435,0.32799999999999996,100.0,0.0,2400.6620000000003,19.250999999999998,5.718,0.309,51.50899999999999,0.413,1883.2939999999999,17.117,24.154,0.635,25.997,0.23600000000000002,0.0,0.0,59.989,,1.0,61.0,-13.56,-9.04
137,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_62.txt,484.135,82.081,4.143,7.167000000000001,0.34600000000000003,21.729,1.097,2782.7470000000003,23.529,6.034,0.317,100.0,0.0,2606.82,20.057000000000002,5.684,0.308,55.841,0.43,1638.4379999999999,15.972000000000001,22.851999999999997,0.617,22.430999999999997,0.21899999999999997,0.0,0.0,59.996,,1.0,62.0,-18.08,-9.04
138,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_63.txt,494.099,78.561,4.059,7.266,0.348,20.423,1.055,2845.784,23.791999999999998,6.399,0.327,100.0,0.0,2816.0,20.844,6.0489999999999995,0.318,60.33,0.447,1413.5539999999999,14.85,23.248,0.622,19.248,0.20199999999999999,0.0,0.0,60.006,,1.0,63.0,-22.6,-9.04
139,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_64.txt,498.749,73.75,3.946,7.585,0.35600000000000004,18.999000000000002,1.016,2898.298,24.016,6.551,0.33,100.0,0.0,2982.9559999999997,21.456999999999997,6.468,0.32799999999999996,64.388,0.46299999999999997,1215.857,13.787,22.521,0.613,16.613,0.188,0.0,0.0,59.989,,1.0,64.0,-27.12,-9.04
140,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_65.txt,500.39599999999996,69.931,3.86,8.236,0.371,17.915,0.9890000000000001,2938.6659999999997,24.186,7.0520000000000005,0.34299999999999997,100.0,0.0,3105.14,21.893,6.519,0.33,67.65,0.47700000000000004,1049.606,12.824000000000002,21.924,0.605,14.435,0.17600000000000002,0.0,0.0,59.981,,1.0,65.0,-31.64,-9.04
141,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_66.txt,403.605,67.986,3.782,6.502000000000001,0.32899999999999996,22.18,1.234,2024.87,20.079,5.652,0.307,100.0,0.0,668.0310000000001,10.174,4.385,0.27,12.856,0.196,4815.095,27.29,28.176,0.685,64.964,0.368,0.0,0.0,59.981,,1.0,66.0,31.64,-4.52
142,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_67.txt,408.667,71.10300000000001,3.867,6.718999999999999,0.335,22.837,1.242,2073.09,20.317,5.902,0.314,100.0,0.0,789.461,11.055,4.352,0.26899999999999996,15.324000000000002,0.215,4574.245,26.604,28.643,0.691,61.838,0.36,0.0,0.0,59.979,,1.0,67.0,27.12,-4.52
143,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_68.txt,419.531,79.52,4.066,5.984,0.316,24.848000000000003,1.27,2132.313,20.6,5.151,0.293,100.0,0.0,905.33,11.835,4.584,0.276,17.599,0.23,4284.888,25.747,27.371,0.675,57.553000000000004,0.34600000000000003,0.0,0.0,59.99100000000001,,1.0,68.0,22.6,-4.52
144,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_69.txt,419.80699999999996,81.528,4.123,6.584,0.331,25.213,1.275,2199.667,20.924,5.867000000000001,0.313,100.0,0.0,1047.75,12.728,4.534,0.275,20.87,0.254,3949.828,24.723000000000003,26.785999999999998,0.6679999999999999,53.917,0.337,0.0,0.0,59.994,,1.0,69.0,18.08,-4.52
145,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_7.txt,410.149,40.568000000000005,2.975,6.285,0.324,13.123,0.9620000000000001,2218.027,21.011999999999997,5.501,0.303,100.0,0.0,1508.441,15.267000000000001,5.101,0.292,31.099,0.315,3979.915,24.819000000000003,26.84,0.669,55.778,0.348,0.0,0.0,59.983999999999995,,1.0,7.0,9.04,-27.12
146,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_70.txt,429.639,88.675,4.2989999999999995,7.068,0.34299999999999997,26.664,1.2930000000000001,2272.915,21.27,6.2170000000000005,0.322,100.0,0.0,1197.81,13.607000000000001,4.817,0.28300000000000003,24.006,0.273,3625.573,23.694000000000003,26.854,0.669,49.32899999999999,0.322,0.0,0.0,59.992,,1.0,70.0,13.56,-4.52
147,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_71.txt,434.37300000000005,91.898,4.369,6.867000000000001,0.33799999999999997,27.154,1.291,2394.659,21.83,5.851,0.312,100.0,0.0,1360.099,14.498,5.034,0.29,27.756999999999998,0.29600000000000004,3285.597,22.563000000000002,27.035999999999998,0.6709999999999999,45.089,0.31,0.0,0.0,59.993,,1.0,71.0,9.04,-4.52
148,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_72.txt,443.0,96.305,4.47,6.936,0.34,27.779,1.2890000000000001,2453.473,22.101,6.019,0.317,100.0,0.0,1532.055,15.386,4.819,0.28300000000000003,31.581,0.317,2960.836,21.425,24.894000000000002,0.644,40.64,0.294,0.0,0.0,59.974,,1.0,72.0,4.52,-4.52
149,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_73.txt,445.385,95.65899999999999,4.459,7.152,0.345,27.246,1.27,2555.509,22.554000000000002,6.135,0.32,100.0,0.0,1717.766,16.291,5.485,0.302,36.233000000000004,0.344,2625.5890000000004,20.188,26.259,0.662,36.521,0.281,0.0,0.0,59.98,,1.0,73.0,-0.0,-4.52
150,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_74.txt,457.10900000000004,98.816,4.524,6.935,0.34,27.396,1.254,2623.238,22.849,5.818,0.311,100.0,0.0,1909.523,17.173,5.268,0.29600000000000004,40.382,0.363,2332.0789999999997,19.03,24.74,0.642,32.222,0.263,0.0,0.0,59.983999999999995,,1.0,74.0,-4.52,-4.52
151,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_75.txt,463.43699999999995,97.302,4.499,7.404,0.35100000000000003,26.544,1.227,2691.18,23.148000000000003,6.437,0.32799999999999996,100.0,0.0,2104.048,18.028,5.52,0.303,45.037,0.386,2049.2129999999997,17.852,24.646,0.6409999999999999,28.42,0.248,0.0,0.0,59.968,,1.0,75.0,-9.04,-4.52
152,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_76.txt,470.05,95.27600000000001,4.453,7.367999999999999,0.35,25.57,1.195,2757.4240000000004,23.425,6.351,0.325,100.0,0.0,2292.231,18.813,6.101,0.319,49.477,0.406,1797.119,16.725,24.104,0.634,24.953000000000003,0.23199999999999998,0.0,0.0,59.989,,1.0,76.0,-13.56,-4.52
153,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_77.txt,481.165,93.81700000000001,4.423,7.586,0.35600000000000004,24.636,1.162,2821.695,23.698,6.269,0.32299999999999995,100.0,0.0,2500.377,19.649,5.952000000000001,0.315,53.952,0.424,1553.007,15.557,22.825,0.617,21.412,0.215,0.0,0.0,59.979,,1.0,77.0,-18.08,-4.52
154,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_78.txt,486.51599999999996,89.20200000000001,4.321000000000001,7.851,0.36200000000000004,23.177,1.123,2870.926,23.901999999999997,6.784,0.336,100.0,0.0,2678.645,20.333,6.1339999999999995,0.32,58.229,0.442,1345.2720000000002,14.493,23.103,0.621,18.593,0.2,0.0,0.0,59.993,,1.0,78.0,-22.6,-4.52
155,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_79.txt,492.24699999999996,85.17,4.224,7.619,0.35600000000000004,21.892,1.0859999999999999,2925.735,24.131,6.669,0.33299999999999996,100.0,0.0,2840.367,20.94,6.3020000000000005,0.324,61.994,0.457,1165.742,13.503,22.074,0.607,16.114,0.187,0.0,0.0,59.98,,1.0,79.0,-27.12,-4.52
156,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_8.txt,420.341,45.339,3.12,5.95,0.315,14.261,0.981,2328.471,21.524,5.184,0.294,100.0,0.0,1713.1129999999998,16.267,5.667000000000001,0.307,35.847,0.34,3549.4759999999997,23.444000000000003,26.785,0.6679999999999999,49.891999999999996,0.33,0.0,0.0,59.997,,1.0,8.0,4.52,-27.12
157,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_80.txt,492.601,78.53699999999999,4.072,8.02,0.366,20.147000000000002,1.044,2985.2870000000003,24.375999999999998,6.819,0.337,100.0,0.0,2983.2140000000004,21.459,6.152,0.32,65.929,0.474,997.799,12.511,22.191,0.608,13.924000000000001,0.175,0.0,0.0,59.978,,1.0,80.0,-31.64,-4.52
158,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_81.txt,399.527,79.264,4.075,7.017,0.342,25.546999999999997,1.3130000000000002,2125.2670000000003,20.566,5.733,0.309,100.0,0.0,653.097,10.058,4.3,0.268,12.905,0.19899999999999998,4460.541,26.267,28.35,0.687,61.549,0.36200000000000004,0.0,0.0,59.998999999999995,,1.0,81.0,31.64,0.0
159,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_82.txt,407.923,85.772,4.231,6.936,0.34,27.017,1.3330000000000002,2167.68,20.775,5.968999999999999,0.315,100.0,0.0,759.627,10.847000000000001,4.418,0.271,15.043,0.215,4219.121,25.554000000000002,27.844,0.6809999999999999,57.94,0.35100000000000003,0.0,0.0,59.978,,1.0,82.0,27.12,0.0
160,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_83.txt,417.639,92.87200000000001,4.388999999999999,6.718,0.335,28.543000000000003,1.349,2222.4770000000003,21.031999999999996,5.751,0.31,100.0,0.0,874.06,11.629000000000001,4.401,0.271,17.340999999999998,0.231,3963.386,24.769000000000002,27.855,0.6809999999999999,54.115,0.33799999999999997,0.0,0.0,59.99,,1.0,83.0,22.6,0.0
161,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_84.txt,420.876,97.14299999999999,4.49,7.067,0.34299999999999997,29.408,1.359,2280.373,21.303,6.034,0.317,100.0,0.0,992.933,12.39,4.35,0.26899999999999996,20.01,0.25,3675.095,23.854,27.418000000000003,0.6759999999999999,50.582,0.32799999999999996,0.0,0.0,59.997,,1.0,84.0,18.08,0.0
162,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_85.txt,431.49199999999996,104.711,4.656000000000001,7.186,0.34600000000000003,30.785999999999998,1.369,2382.1,21.776,6.069,0.318,100.0,0.0,1144.042,13.299000000000001,4.435,0.272,23.147,0.26899999999999996,3365.9159999999997,22.836,26.408,0.664,46.067,0.313,0.0,0.0,59.981,,1.0,85.0,13.56,0.0
163,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_86.txt,436.408,107.63,4.718,7.331,0.349,31.116999999999997,1.364,2428.2729999999997,21.976999999999997,6.215,0.322,100.0,0.0,1297.353,14.155,4.665,0.27899999999999997,26.651,0.29100000000000004,3066.357,21.796999999999997,26.675,0.667,42.232,0.3,0.0,0.0,60.018,,1.0,86.0,9.04,0.0
164,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_87.txt,440.60900000000004,109.961,4.765,7.002999999999999,0.342,31.283,1.3559999999999999,2510.665,22.357,5.986000000000001,0.316,100.0,0.0,1457.211,15.007,4.819,0.28300000000000003,30.475,0.314,2752.837,20.664,24.794,0.643,38.242,0.287,0.0,0.0,59.973,,1.0,87.0,4.52,0.0
165,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_88.txt,447.405,111.79799999999999,4.8069999999999995,7.367999999999999,0.35,31.191,1.341,2590.734,22.706999999999997,6.235,0.322,100.0,0.0,1631.5020000000002,15.876,5.285,0.297,34.489000000000004,0.336,2466.325,19.564,24.456,0.639,34.32,0.272,0.0,0.0,59.986000000000004,,1.0,88.0,-0.0,0.0
166,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_89.txt,451.69300000000004,111.329,4.796,7.367000000000001,0.35,30.614,1.319,2670.3459999999995,23.049,6.25,0.32299999999999995,100.0,0.0,1809.896,16.719,5.7170000000000005,0.309,38.905,0.359,2173.2129999999997,18.375999999999998,25.3,0.649,30.480999999999998,0.258,0.0,0.0,60.001000000000005,,1.0,89.0,-4.52,0.0
167,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_9.txt,424.78,45.597,3.1439999999999997,6.585,0.331,14.085,0.971,2425.473,21.971,5.752000000000001,0.31,100.0,0.0,1916.632,17.206,5.635,0.306,41.037,0.368,3154.6940000000004,22.112,26.24,0.6609999999999999,44.876999999999995,0.315,0.0,0.0,59.983999999999995,,1.0,9.0,-0.0,-27.12
168,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_90.txt,462.851,113.103,4.835,7.584,0.35600000000000004,30.357,1.298,2730.8559999999998,23.31,6.417000000000001,0.327,100.0,0.0,1993.161,17.542,5.284,0.297,42.85,0.377,1925.07,17.301,23.735,0.629,26.793000000000003,0.24100000000000002,0.0,0.0,59.997,,1.0,90.0,-9.04,0.0
169,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_91.txt,466.171,109.537,4.7669999999999995,7.9510000000000005,0.364,29.101999999999997,1.2670000000000001,2785.5209999999997,23.545,7.068,0.34299999999999997,100.0,0.0,2172.384,18.314,5.667000000000001,0.307,47.406000000000006,0.4,1674.594,16.152,24.42,0.638,23.491999999999997,0.22699999999999998,0.0,0.0,59.992,,1.0,91.0,-13.56,0.0
170,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_92.txt,473.92699999999996,105.566,4.685,8.02,0.366,27.65,1.227,2855.778,23.843000000000004,6.886,0.33899999999999997,100.0,0.0,2363.216,19.102999999999998,5.869,0.313,51.723,0.418,1474.455,15.168,23.625,0.628,20.625999999999998,0.212,0.0,0.0,59.978,,1.0,92.0,-18.08,0.0
171,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_93.txt,479.205,101.073,4.588,7.952999999999999,0.364,26.19,1.189,2916.256,24.094,6.919,0.34,100.0,0.0,2538.993,19.799,5.769,0.31,55.955,0.436,1273.864,14.106,22.141,0.608,17.854,0.198,0.0,0.0,59.978,,1.0,93.0,-22.6,0.0
172,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_94.txt,482.027,95.89299999999999,4.47,7.797999999999999,0.36,24.714000000000002,1.1520000000000001,2980.323,24.345,6.515,0.32899999999999996,100.0,0.0,2685.058,20.352,5.797999999999999,0.311,59.706,0.45299999999999996,1105.775,13.154000000000002,22.326999999999998,0.61,15.58,0.185,0.0,0.0,60.016000000000005,,1.0,94.0,-27.12,0.0
173,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_95.txt,486.134,91.896,4.378,7.585,0.35600000000000004,23.491999999999997,1.119,3042.4440000000004,24.605999999999998,6.585,0.331,100.0,0.0,2823.7270000000003,20.877,5.917999999999999,0.314,63.068999999999996,0.466,952.38,12.222999999999999,21.405,0.597,13.439,0.172,0.0,0.0,59.985,,1.0,95.0,-31.64,0.0
174,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_96.txt,392.275,92.646,4.388,6.935,0.34,29.553,1.4,2242.746,21.129,5.867999999999999,0.313,100.0,0.0,617.2080000000001,9.777999999999999,3.951,0.257,12.63,0.2,4062.156,25.073,26.956999999999997,0.67,57.816,0.35700000000000004,0.0,0.0,59.983999999999995,,1.0,96.0,31.64,4.52
175,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_97.txt,404.704,99.988,4.551,7.001,0.342,31.045,1.413,2272.544,21.267,5.984,0.316,100.0,0.0,713.7080000000001,10.514000000000001,4.567,0.276,14.475,0.213,3887.82,24.531,27.236,0.674,54.48,0.344,0.0,0.0,59.995,,1.0,97.0,27.12,4.52
176,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_98.txt,414.039,107.381,4.715,7.319,0.349,32.516,1.4280000000000002,2324.389,21.511999999999997,6.252000000000001,0.32299999999999995,100.0,0.0,825.551,11.304,4.401,0.271,16.769000000000002,0.23,3641.542,23.748,26.659000000000002,0.667,50.715,0.331,0.0,0.0,59.98,,1.0,98.0,22.6,4.52
177,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_99.txt,419.07,111.94,4.803999999999999,6.7860000000000005,0.336,33.297,1.429,2372.937,21.736,6.103,0.319,100.0,0.0,948.957,12.119000000000002,4.769,0.282,19.489,0.249,3379.5809999999997,22.884,26.478,0.664,47.214,0.32,0.0,0.0,59.975,,1.0,99.0,18.08,4.52
